tile,timestep,date,save_path,filename
T11TQH,2,2022-09-27,/data/tiles/HLS.S30.T11TQH.2022270T182129.v2.0/,HLS.S30.T11TQH.2022270T182129.v2.0
T11TQJ,0,2022-03-24,/data/tiles/HLS.S30.T11TQJ.2022083T182919.v2.0/,HLS.S30.T11TQJ.2022083T182919.v2.0
T11TQJ,1,2022-07-22,/data/tiles/HLS.S30.T11TQJ.2022203T182919.v2.0/,HLS.S30.T11TQJ.2022203T182919.v2.0
T11TQJ,2,2022-09-25,/data/tiles/HLS.S30.T11TQJ.2022268T183121.v2.0/,HLS.S30.T11TQJ.2022268T183121.v2.0
T11TQM,0,2022-04-08,/data/tiles/HLS.S30.T11TQM.2022098T182921.v2.0/,HLS.S30.T11TQM.2022098T182921.v2.0
T11TQM,1,2022-07-27,/data/tiles/HLS.S30.T11TQM.2022208T182931.v2.0/,HLS.S30.T11TQM.2022208T182931.v2.0
T11TQM,2,2022-09-10,/data/tiles/HLS.S30.T11TQM.2022253T182929.v2.0/,HLS.S30.T11TQM.2022253T182929.v2.0
T11TQN,0,2022-04-08,/data/tiles/HLS.S30.T11TQN.2022098T182921.v2.0/,HLS.S30.T11TQN.2022098T182921.v2.0
T11TQN,1,2022-08-16,/data/tiles/HLS.S30.T11TQN.2022228T182931.v2.0/,HLS.S30.T11TQN.2022228T182931.v2.0
T11TQN,2,2022-09-25,/data/tiles/HLS.S30.T11TQN.2022268T183121.v2.0/,HLS.S30.T11TQN.2022268T183121.v2.0
T11ULP,0,2022-03-05,/data/tiles/HLS.S30.T11ULP.2022064T185251.v2.0/,HLS.S30.T11ULP.2022064T185251.v2.0
T11ULP,1,2022-08-07,/data/tiles/HLS.S30.T11ULP.2022219T184919.v2.0/,HLS.S30.T11ULP.2022219T184919.v2.0
T11ULP,2,2022-09-21,/data/tiles/HLS.S30.T11ULP.2022264T185101.v2.0/,HLS.S30.T11ULP.2022264T185101.v2.0
T11UMP,0,2022-06-23,/data/tiles/HLS.S30.T11UMP.2022174T184931.v2.0/,HLS.S30.T11UMP.2022174T184931.v2.0
T11UMP,1,2022-08-17,/data/tiles/HLS.S30.T11UMP.2022229T184919.v2.0/,HLS.S30.T11UMP.2022229T184919.v2.0
T11UMP,2,2022-09-26,/data/tiles/HLS.S30.T11UMP.2022269T185129.v2.0/,HLS.S30.T11UMP.2022269T185129.v2.0
T11UNQ,0,2022-07-20,/data/tiles/HLS.S30.T11UNQ.2022201T183931.v2.0/,HLS.S30.T11UNQ.2022201T183931.v2.0
T11UNQ,1,2022-08-29,/data/tiles/HLS.S30.T11UNQ.2022241T183931.v2.0/,HLS.S30.T11UNQ.2022241T183931.v2.0
T11UNQ,2,2022-09-28,/data/tiles/HLS.S30.T11UNQ.2022271T184151.v2.0/,HLS.S30.T11UNQ.2022271T184151.v2.0
T11UPP,0,2022-07-30,/data/tiles/HLS.S30.T11UPP.2022211T183931.v2.0/,HLS.S30.T11UPP.2022211T183931.v2.0
T11UPP,1,2022-08-14,/data/tiles/HLS.S30.T11UPP.2022226T183919.v2.0/,HLS.S30.T11UPP.2022226T183919.v2.0
T11UPP,2,2022-08-29,/data/tiles/HLS.S30.T11UPP.2022241T183931.v2.0/,HLS.S30.T11UPP.2022241T183931.v2.0
T11UQP,0,2022-06-27,/data/tiles/HLS.S30.T11UQP.2022178T182931.v2.0/,HLS.S30.T11UQP.2022178T182931.v2.0
T11UQP,1,2022-08-01,/data/tiles/HLS.S30.T11UQP.2022213T182919.v2.0/,HLS.S30.T11UQP.2022213T182919.v2.0
T11UQP,2,2022-09-25,/data/tiles/HLS.S30.T11UQP.2022268T183121.v2.0/,HLS.S30.T11UQP.2022268T183121.v2.0
T12STB,0,2022-03-03,/data/tiles/HLS.S30.T12STB.2022062T181251.v2.0/,HLS.S30.T12STB.2022062T181251.v2.0
T12STB,1,2022-05-12,/data/tiles/HLS.S30.T12STB.2022132T180921.v2.0/,HLS.S30.T12STB.2022132T180921.v2.0
T12STB,2,2022-09-19,/data/tiles/HLS.S30.T12STB.2022262T181031.v2.0/,HLS.S30.T12STB.2022262T181031.v2.0
T12STC,0,2022-03-08,/data/tiles/HLS.S30.T12STC.2022067T181109.v2.0/,HLS.S30.T12STC.2022067T181109.v2.0
T12STC,1,2022-05-17,/data/tiles/HLS.S30.T12STC.2022137T180919.v2.0/,HLS.S30.T12STC.2022137T180919.v2.0
T12STC,2,2022-09-19,/data/tiles/HLS.S30.T12STC.2022262T181031.v2.0/,HLS.S30.T12STC.2022262T181031.v2.0
T12SUB,0,2022-03-18,/data/tiles/HLS.S30.T12SUB.2022077T180959.v2.0/,HLS.S30.T12SUB.2022077T180959.v2.0
T12SUB,1,2022-06-11,/data/tiles/HLS.S30.T12SUB.2022162T180931.v2.0/,HLS.S30.T12SUB.2022162T180931.v2.0
T12SUB,2,2022-06-16,/data/tiles/HLS.S30.T12SUB.2022167T180919.v2.0/,HLS.S30.T12SUB.2022167T180919.v2.0
T12SUH,0,2022-03-18,/data/tiles/HLS.S30.T12SUH.2022077T180959.v2.0/,HLS.S30.T12SUH.2022077T180959.v2.0
T12SUH,1,2022-06-11,/data/tiles/HLS.S30.T12SUH.2022162T180931.v2.0/,HLS.S30.T12SUH.2022162T180931.v2.0
T12SUH,2,2022-09-24,/data/tiles/HLS.S30.T12SUH.2022267T181059.v2.0/,HLS.S30.T12SUH.2022267T181059.v2.0
T12SVB,0,2022-03-15,/data/tiles/HLS.S30.T12SVB.2022074T180019.v2.0/,HLS.S30.T12SVB.2022074T180019.v2.0
T12SVB,1,2022-05-19,/data/tiles/HLS.S30.T12SVB.2022139T175921.v2.0/,HLS.S30.T12SVB.2022139T175921.v2.0
T12SVB,2,2022-05-29,/data/tiles/HLS.S30.T12SVB.2022149T175921.v2.0/,HLS.S30.T12SVB.2022149T175921.v2.0
T12SVH,0,2022-05-02,/data/tiles/HLS.S30.T12SVH.2022122T180921.v2.0/,HLS.S30.T12SVH.2022122T180921.v2.0
T12SVH,1,2022-06-16,/data/tiles/HLS.S30.T12SVH.2022167T180919.v2.0/,HLS.S30.T12SVH.2022167T180919.v2.0
T12SVH,2,2022-09-24,/data/tiles/HLS.S30.T12SVH.2022267T181059.v2.0/,HLS.S30.T12SVH.2022267T181059.v2.0
T12SVJ,0,2022-06-01,/data/tiles/HLS.S30.T12SVJ.2022152T180921.v2.0/,HLS.S30.T12SVJ.2022152T180921.v2.0
T12SVJ,1,2022-06-21,/data/tiles/HLS.S30.T12SVJ.2022172T180931.v2.0/,HLS.S30.T12SVJ.2022172T180931.v2.0
T12SVJ,2,2022-09-09,/data/tiles/HLS.S30.T12SVJ.2022252T180931.v2.0/,HLS.S30.T12SVJ.2022252T180931.v2.0
T12SWA,0,2022-03-05,/data/tiles/HLS.S30.T12SWA.2022064T180129.v2.0/,HLS.S30.T12SWA.2022064T180129.v2.0
T12SWA,1,2022-05-19,/data/tiles/HLS.S30.T12SWA.2022139T175921.v2.0/,HLS.S30.T12SWA.2022139T175921.v2.0
T12SWA,2,2022-09-06,/data/tiles/HLS.S30.T12SWA.2022249T175921.v2.0/,HLS.S30.T12SWA.2022249T175921.v2.0
T12SXA,0,2022-03-02,/data/tiles/HLS.S30.T12SXA.2022061T175239.v2.0/,HLS.S30.T12SXA.2022061T175239.v2.0
T12SXA,1,2022-05-06,/data/tiles/HLS.S30.T12SXA.2022126T174911.v2.0/,HLS.S30.T12SXA.2022126T174911.v2.0
T12SXA,2,2022-09-23,/data/tiles/HLS.S30.T12SXA.2022266T175051.v2.0/,HLS.S30.T12SXA.2022266T175051.v2.0
T12SXG,0,2022-04-29,/data/tiles/HLS.S30.T12SXG.2022119T175921.v2.0/,HLS.S30.T12SXG.2022119T175921.v2.0
T12SXG,1,2022-06-08,/data/tiles/HLS.S30.T12SXG.2022159T175921.v2.0/,HLS.S30.T12SXG.2022159T175921.v2.0
T12SXG,2,2022-07-13,/data/tiles/HLS.S30.T12SXG.2022194T175919.v2.0/,HLS.S30.T12SXG.2022194T175919.v2.0
T12SYF,0,2022-03-02,/data/tiles/HLS.S30.T12SYF.2022061T175239.v2.0/,HLS.S30.T12SYF.2022061T175239.v2.0
T12SYF,1,2022-05-31,/data/tiles/HLS.S30.T12SYF.2022151T174909.v2.0/,HLS.S30.T12SYF.2022151T174909.v2.0
T12SYF,2,2022-09-03,/data/tiles/HLS.S30.T12SYF.2022246T174921.v2.0/,HLS.S30.T12SYF.2022246T174921.v2.0
T12SYH,0,2022-03-25,/data/tiles/HLS.S30.T12SYH.2022084T175909.v2.0/,HLS.S30.T12SYH.2022084T175909.v2.0
T12SYH,1,2022-06-08,/data/tiles/HLS.S30.T12SYH.2022159T175921.v2.0/,HLS.S30.T12SYH.2022159T175921.v2.0
T12SYH,2,2022-07-08,/data/tiles/HLS.S30.T12SYH.2022189T175921.v2.0/,HLS.S30.T12SYH.2022189T175921.v2.0
T12TTM,0,2022-05-15,/data/tiles/HLS.S30.T12TTM.2022135T181921.v2.0/,HLS.S30.T12TTM.2022135T181921.v2.0
T12TTM,1,2022-07-24,/data/tiles/HLS.S30.T12TTM.2022205T181931.v2.0/,HLS.S30.T12TTM.2022205T181931.v2.0
T12TTM,2,2022-09-27,/data/tiles/HLS.S30.T12TTM.2022270T182129.v2.0/,HLS.S30.T12TTM.2022270T182129.v2.0
T12TUN,0,2022-03-11,/data/tiles/HLS.S30.T12TUN.2022070T182049.v2.0/,HLS.S30.T12TUN.2022070T182049.v2.0
T12TUN,1,2022-08-03,/data/tiles/HLS.S30.T12TUN.2022215T181931.v2.0/,HLS.S30.T12TUN.2022215T181931.v2.0
T12TUN,2,2022-09-27,/data/tiles/HLS.S30.T12TUN.2022270T182129.v2.0/,HLS.S30.T12TUN.2022270T182129.v2.0
T12TUP,0,2022-07-19,/data/tiles/HLS.S30.T12TUP.2022200T181919.v2.0/,HLS.S30.T12TUP.2022200T181919.v2.0
T12TUP,1,2022-08-08,/data/tiles/HLS.S30.T12TUP.2022220T181919.v2.0/,HLS.S30.T12TUP.2022220T181919.v2.0
T12TUP,2,2022-09-02,/data/tiles/HLS.S30.T12TUP.2022245T181931.v2.0/,HLS.S30.T12TUP.2022245T181931.v2.0
T12TUR,0,2022-03-24,/data/tiles/HLS.S30.T12TUR.2022083T182919.v2.0/,HLS.S30.T12TUR.2022083T182919.v2.0
T12TUR,1,2022-08-08,/data/tiles/HLS.S30.T12TUR.2022220T181919.v2.0/,HLS.S30.T12TUR.2022220T181919.v2.0
T12TUR,2,2022-09-10,/data/tiles/HLS.S30.T12TUR.2022253T182929.v2.0/,HLS.S30.T12TUR.2022253T182929.v2.0
T12TUT,0,2022-06-17,/data/tiles/HLS.S30.T12TUT.2022168T182931.v2.0/,HLS.S30.T12TUT.2022168T182931.v2.0
T12TUT,1,2022-08-16,/data/tiles/HLS.S30.T12TUT.2022228T182931.v2.0/,HLS.S30.T12TUT.2022228T182931.v2.0
T12TUT,2,2022-09-25,/data/tiles/HLS.S30.T12TUT.2022268T183121.v2.0/,HLS.S30.T12TUT.2022268T183121.v2.0
T12TVK,0,2022-03-23,/data/tiles/HLS.S30.T12TVK.2022082T181021.v2.0/,HLS.S30.T12TVK.2022082T181021.v2.0
T12TVK,1,2022-06-21,/data/tiles/HLS.S30.T12TVK.2022172T180931.v2.0/,HLS.S30.T12TVK.2022172T180931.v2.0
T12TVK,2,2022-09-24,/data/tiles/HLS.S30.T12TVK.2022267T181059.v2.0/,HLS.S30.T12TVK.2022267T181059.v2.0
T12TVL,0,2022-03-23,/data/tiles/HLS.S30.T12TVL.2022082T181021.v2.0/,HLS.S30.T12TVL.2022082T181021.v2.0
T12TVL,1,2022-07-11,/data/tiles/HLS.S30.T12TVL.2022192T180931.v2.0/,HLS.S30.T12TVL.2022192T180931.v2.0
T12TVL,2,2022-09-24,/data/tiles/HLS.S30.T12TVL.2022267T181059.v2.0/,HLS.S30.T12TVL.2022267T181059.v2.0
T12TVM,0,2022-03-23,/data/tiles/HLS.S30.T12TVM.2022082T181021.v2.0/,HLS.S30.T12TVM.2022082T181021.v2.0
T12TVM,1,2022-08-25,/data/tiles/HLS.S30.T12TVM.2022237T180919.v2.0/,HLS.S30.T12TVM.2022237T180919.v2.0
T12TVM,2,2022-09-24,/data/tiles/HLS.S30.T12TVM.2022267T181059.v2.0/,HLS.S30.T12TVM.2022267T181059.v2.0
T12TVN,0,2022-05-15,/data/tiles/HLS.S30.T12TVN.2022135T181921.v2.0/,HLS.S30.T12TVN.2022135T181921.v2.0
T12TVN,1,2022-08-08,/data/tiles/HLS.S30.T12TVN.2022220T181919.v2.0/,HLS.S30.T12TVN.2022220T181919.v2.0
T12TVN,2,2022-09-27,/data/tiles/HLS.S30.T12TVN.2022270T182129.v2.0/,HLS.S30.T12TVN.2022270T182129.v2.0
T12TVP,0,2022-03-21,/data/tiles/HLS.S30.T12TVP.2022080T181939.v2.0/,HLS.S30.T12TVP.2022080T181939.v2.0
T12TVP,1,2022-08-08,/data/tiles/HLS.S30.T12TVP.2022220T181919.v2.0/,HLS.S30.T12TVP.2022220T181919.v2.0
T12TVP,2,2022-09-27,/data/tiles/HLS.S30.T12TVP.2022270T182129.v2.0/,HLS.S30.T12TVP.2022270T182129.v2.0
T12TVR,0,2022-07-19,/data/tiles/HLS.S30.T12TVR.2022200T181919.v2.0/,HLS.S30.T12TVR.2022200T181919.v2.0
T12TVR,1,2022-08-08,/data/tiles/HLS.S30.T12TVR.2022220T181919.v2.0/,HLS.S30.T12TVR.2022220T181919.v2.0
T12TVR,2,2022-09-02,/data/tiles/HLS.S30.T12TVR.2022245T181931.v2.0/,HLS.S30.T12TVR.2022245T181931.v2.0
T12TVS,0,2022-07-14,/data/tiles/HLS.S30.T12TVS.2022195T181931.v2.0/,HLS.S30.T12TVS.2022195T181931.v2.0
T12TVS,1,2022-08-08,/data/tiles/HLS.S30.T12TVS.2022220T181919.v2.0/,HLS.S30.T12TVS.2022220T181919.v2.0
T12TVS,2,2022-09-02,/data/tiles/HLS.S30.T12TVS.2022245T181931.v2.0/,HLS.S30.T12TVS.2022245T181931.v2.0
T12TVT,0,2022-07-14,/data/tiles/HLS.S30.T12TVT.2022195T181931.v2.0/,HLS.S30.T12TVT.2022195T181931.v2.0
T12TVT,1,2022-08-08,/data/tiles/HLS.S30.T12TVT.2022220T181919.v2.0/,HLS.S30.T12TVT.2022220T181919.v2.0
T12TVT,2,2022-09-02,/data/tiles/HLS.S30.T12TVT.2022245T181931.v2.0/,HLS.S30.T12TVT.2022245T181931.v2.0
T12TWK,0,2022-06-16,/data/tiles/HLS.S30.T12TWK.2022167T180919.v2.0/,HLS.S30.T12TWK.2022167T180919.v2.0
T12TWK,1,2022-06-21,/data/tiles/HLS.S30.T12TWK.2022172T180931.v2.0/,HLS.S30.T12TWK.2022172T180931.v2.0
T12TWK,2,2022-09-09,/data/tiles/HLS.S30.T12TWK.2022252T180931.v2.0/,HLS.S30.T12TWK.2022252T180931.v2.0
T12TWN,0,2022-06-16,/data/tiles/HLS.S30.T12TWN.2022167T180919.v2.0/,HLS.S30.T12TWN.2022167T180919.v2.0
T12TWN,1,2022-08-30,/data/tiles/HLS.S30.T12TWN.2022242T180931.v2.0/,HLS.S30.T12TWN.2022242T180931.v2.0
T12TWN,2,2022-09-24,/data/tiles/HLS.S30.T12TWN.2022267T181059.v2.0/,HLS.S30.T12TWN.2022267T181059.v2.0
T12TWR,0,2022-04-07,/data/tiles/HLS.S30.T12TWR.2022097T180909.v2.0/,HLS.S30.T12TWR.2022097T180909.v2.0
T12TWR,1,2022-08-08,/data/tiles/HLS.S30.T12TWR.2022220T181919.v2.0/,HLS.S30.T12TWR.2022220T181919.v2.0
T12TWR,2,2022-09-27,/data/tiles/HLS.S30.T12TWR.2022270T182129.v2.0/,HLS.S30.T12TWR.2022270T182129.v2.0
T12TWS,0,2022-04-25,/data/tiles/HLS.S30.T12TWS.2022115T181921.v2.0/,HLS.S30.T12TWS.2022115T181921.v2.0
T12TWS,1,2022-08-18,/data/tiles/HLS.S30.T12TWS.2022230T181919.v2.0/,HLS.S30.T12TWS.2022230T181919.v2.0
T12TWS,2,2022-09-07,/data/tiles/HLS.S30.T12TWS.2022250T181919.v2.0/,HLS.S30.T12TWS.2022250T181919.v2.0
T12TWT,0,2022-07-14,/data/tiles/HLS.S30.T12TWT.2022195T181931.v2.0/,HLS.S30.T12TWT.2022195T181931.v2.0
T12TWT,1,2022-08-08,/data/tiles/HLS.S30.T12TWT.2022220T181919.v2.0/,HLS.S30.T12TWT.2022220T181919.v2.0
T12TWT,2,2022-09-27,/data/tiles/HLS.S30.T12TWT.2022270T182129.v2.0/,HLS.S30.T12TWT.2022270T182129.v2.0
T12TXK,0,2022-05-14,/data/tiles/HLS.S30.T12TXK.2022134T175909.v2.0/,HLS.S30.T12TXK.2022134T175909.v2.0
T12TXK,1,2022-08-17,/data/tiles/HLS.S30.T12TXK.2022229T175921.v2.0/,HLS.S30.T12TXK.2022229T175921.v2.0
T12TXK,2,2022-09-11,/data/tiles/HLS.S30.T12TXK.2022254T175919.v2.0/,HLS.S30.T12TXK.2022254T175919.v2.0
T12TXP,0,2022-06-16,/data/tiles/HLS.S30.T12TXP.2022167T180919.v2.0/,HLS.S30.T12TXP.2022167T180919.v2.0
T12TXP,1,2022-08-30,/data/tiles/HLS.S30.T12TXP.2022242T180931.v2.0/,HLS.S30.T12TXP.2022242T180931.v2.0
T12TXP,2,2022-09-19,/data/tiles/HLS.S30.T12TXP.2022262T181031.v2.0/,HLS.S30.T12TXP.2022262T181031.v2.0
T12TXQ,0,2022-04-07,/data/tiles/HLS.S30.T12TXQ.2022097T180909.v2.0/,HLS.S30.T12TXQ.2022097T180909.v2.0
T12TXQ,1,2022-07-21,/data/tiles/HLS.S30.T12TXQ.2022202T180931.v2.0/,HLS.S30.T12TXQ.2022202T180931.v2.0
T12TXQ,2,2022-09-19,/data/tiles/HLS.S30.T12TXQ.2022262T181031.v2.0/,HLS.S30.T12TXQ.2022262T181031.v2.0
T12TXR,0,2022-06-16,/data/tiles/HLS.S30.T12TXR.2022167T180919.v2.0/,HLS.S30.T12TXR.2022167T180919.v2.0
T12TXR,1,2022-06-26,/data/tiles/HLS.S30.T12TXR.2022177T180919.v2.0/,HLS.S30.T12TXR.2022177T180919.v2.0
T12TXR,2,2022-07-21,/data/tiles/HLS.S30.T12TXR.2022202T180931.v2.0/,HLS.S30.T12TXR.2022202T180931.v2.0
T12TXS,0,2022-06-16,/data/tiles/HLS.S30.T12TXS.2022167T180919.v2.0/,HLS.S30.T12TXS.2022167T180919.v2.0
T12TXS,1,2022-07-31,/data/tiles/HLS.S30.T12TXS.2022212T180921.v2.0/,HLS.S30.T12TXS.2022212T180921.v2.0
T12TXS,2,2022-09-04,/data/tiles/HLS.S30.T12TXS.2022247T180919.v2.0/,HLS.S30.T12TXS.2022247T180919.v2.0
T12TXT,0,2022-06-16,/data/tiles/HLS.S30.T12TXT.2022167T180919.v2.0/,HLS.S30.T12TXT.2022167T180919.v2.0
T12TXT,1,2022-07-21,/data/tiles/HLS.S30.T12TXT.2022202T180931.v2.0/,HLS.S30.T12TXT.2022202T180931.v2.0
T12TXT,2,2022-08-30,/data/tiles/HLS.S30.T12TXT.2022242T180931.v2.0/,HLS.S30.T12TXT.2022242T180931.v2.0
T12TYP,0,2022-03-25,/data/tiles/HLS.S30.T12TYP.2022084T175909.v2.0/,HLS.S30.T12TYP.2022084T175909.v2.0
T12TYP,1,2022-07-08,/data/tiles/HLS.S30.T12TYP.2022189T175921.v2.0/,HLS.S30.T12TYP.2022189T175921.v2.0
T12TYP,2,2022-09-26,/data/tiles/HLS.S30.T12TYP.2022269T180121.v2.0/,HLS.S30.T12TYP.2022269T180121.v2.0
T12TYQ,0,2022-03-30,/data/tiles/HLS.S30.T12TYQ.2022089T175921.v2.0/,HLS.S30.T12TYQ.2022089T175921.v2.0
T12TYQ,1,2022-07-13,/data/tiles/HLS.S30.T12TYQ.2022194T175919.v2.0/,HLS.S30.T12TYQ.2022194T175919.v2.0
T12TYQ,2,2022-09-26,/data/tiles/HLS.S30.T12TYQ.2022269T180121.v2.0/,HLS.S30.T12TYQ.2022269T180121.v2.0
T12TYR,0,2022-03-30,/data/tiles/HLS.S30.T12TYR.2022089T175921.v2.0/,HLS.S30.T12TYR.2022089T175921.v2.0
T12TYR,1,2022-07-21,/data/tiles/HLS.S30.T12TYR.2022202T180931.v2.0/,HLS.S30.T12TYR.2022202T180931.v2.0
T12TYR,2,2022-09-26,/data/tiles/HLS.S30.T12TYR.2022269T180121.v2.0/,HLS.S30.T12TYR.2022269T180121.v2.0
T12TYS,0,2022-04-07,/data/tiles/HLS.S30.T12TYS.2022097T180909.v2.0/,HLS.S30.T12TYS.2022097T180909.v2.0
T12TYS,1,2022-07-31,/data/tiles/HLS.S30.T12TYS.2022212T180921.v2.0/,HLS.S30.T12TYS.2022212T180921.v2.0
T12TYS,2,2022-09-04,/data/tiles/HLS.S30.T12TYS.2022247T180919.v2.0/,HLS.S30.T12TYS.2022247T180919.v2.0
T12TYT,0,2022-04-07,/data/tiles/HLS.S30.T12TYT.2022097T180909.v2.0/,HLS.S30.T12TYT.2022097T180909.v2.0
T12TYT,1,2022-07-31,/data/tiles/HLS.S30.T12TYT.2022212T180921.v2.0/,HLS.S30.T12TYT.2022212T180921.v2.0
T12TYT,2,2022-09-24,/data/tiles/HLS.S30.T12TYT.2022267T181059.v2.0/,HLS.S30.T12TYT.2022267T181059.v2.0
T12UUU,0,2022-06-27,/data/tiles/HLS.S30.T12UUU.2022178T182931.v2.0/,HLS.S30.T12UUU.2022178T182931.v2.0
T12UUU,1,2022-08-31,/data/tiles/HLS.S30.T12UUU.2022243T182919.v2.0/,HLS.S30.T12UUU.2022243T182919.v2.0
T12UUU,2,2022-09-25,/data/tiles/HLS.S30.T12UUU.2022268T183121.v2.0/,HLS.S30.T12UUU.2022268T183121.v2.0
T12UUV,0,2022-06-27,/data/tiles/HLS.S30.T12UUV.2022178T182931.v2.0/,HLS.S30.T12UUV.2022178T182931.v2.0
T12UUV,1,2022-08-06,/data/tiles/HLS.S30.T12UUV.2022218T182931.v2.0/,HLS.S30.T12UUV.2022218T182931.v2.0
T12UUV,2,2022-09-25,/data/tiles/HLS.S30.T12UUV.2022268T183121.v2.0/,HLS.S30.T12UUV.2022268T183121.v2.0
T12UVU,0,2022-03-11,/data/tiles/HLS.S30.T12UVU.2022070T182049.v2.0/,HLS.S30.T12UVU.2022070T182049.v2.0
T12UVU,1,2022-08-01,/data/tiles/HLS.S30.T12UVU.2022213T182919.v2.0/,HLS.S30.T12UVU.2022213T182919.v2.0
T12UVU,2,2022-09-27,/data/tiles/HLS.S30.T12UVU.2022270T182129.v2.0/,HLS.S30.T12UVU.2022270T182129.v2.0
T12UVV,0,2022-06-27,/data/tiles/HLS.S30.T12UVV.2022178T182931.v2.0/,HLS.S30.T12UVV.2022178T182931.v2.0
T12UVV,1,2022-09-05,/data/tiles/HLS.S30.T12UVV.2022248T182931.v2.0/,HLS.S30.T12UVV.2022248T182931.v2.0
T12UVV,2,2022-09-10,/data/tiles/HLS.S30.T12UVV.2022253T182929.v2.0/,HLS.S30.T12UVV.2022253T182929.v2.0
T12UWU,0,2022-06-29,/data/tiles/HLS.S30.T12UWU.2022180T181919.v2.0/,HLS.S30.T12UWU.2022180T181919.v2.0
T12UWU,1,2022-08-08,/data/tiles/HLS.S30.T12UWU.2022220T181919.v2.0/,HLS.S30.T12UWU.2022220T181919.v2.0
T12UWU,2,2022-09-27,/data/tiles/HLS.S30.T12UWU.2022270T182129.v2.0/,HLS.S30.T12UWU.2022270T182129.v2.0
T12UWV,0,2022-07-19,/data/tiles/HLS.S30.T12UWV.2022200T181919.v2.0/,HLS.S30.T12UWV.2022200T181919.v2.0
T12UWV,1,2022-08-18,/data/tiles/HLS.S30.T12UWV.2022230T181919.v2.0/,HLS.S30.T12UWV.2022230T181919.v2.0
T12UWV,2,2022-09-27,/data/tiles/HLS.S30.T12UWV.2022270T182129.v2.0/,HLS.S30.T12UWV.2022270T182129.v2.0
T12UXU,0,2022-04-07,/data/tiles/HLS.S30.T12UXU.2022097T180909.v2.0/,HLS.S30.T12UXU.2022097T180909.v2.0
T12UXU,1,2022-07-21,/data/tiles/HLS.S30.T12UXU.2022202T180931.v2.0/,HLS.S30.T12UXU.2022202T180931.v2.0
T12UXU,2,2022-08-30,/data/tiles/HLS.S30.T12UXU.2022242T180931.v2.0/,HLS.S30.T12UXU.2022242T180931.v2.0
T12UXV,0,2022-03-21,/data/tiles/HLS.S30.T12UXV.2022080T181939.v2.0/,HLS.S30.T12UXV.2022080T181939.v2.0
T12UXV,1,2022-07-24,/data/tiles/HLS.S30.T12UXV.2022205T181931.v2.0/,HLS.S30.T12UXV.2022205T181931.v2.0
T12UXV,2,2022-09-27,/data/tiles/HLS.S30.T12UXV.2022270T182129.v2.0/,HLS.S30.T12UXV.2022270T182129.v2.0
T12UYU,0,2022-07-01,/data/tiles/HLS.S30.T12UYU.2022182T180931.v2.0/,HLS.S30.T12UYU.2022182T180931.v2.0
T12UYU,1,2022-08-15,/data/tiles/HLS.S30.T12UYU.2022227T180919.v2.0/,HLS.S30.T12UYU.2022227T180919.v2.0
T12UYU,2,2022-09-24,/data/tiles/HLS.S30.T12UYU.2022267T181059.v2.0/,HLS.S30.T12UYU.2022267T181059.v2.0
T13SBB,0,2022-03-27,/data/tiles/HLS.S30.T13SBB.2022086T174951.v2.0/,HLS.S30.T13SBB.2022086T174951.v2.0
T13SBB,1,2022-05-26,/data/tiles/HLS.S30.T13SBB.2022146T174921.v2.0/,HLS.S30.T13SBB.2022146T174921.v2.0
T13SBB,2,2022-06-15,/data/tiles/HLS.S30.T13SBB.2022166T174921.v2.0/,HLS.S30.T13SBB.2022166T174921.v2.0
T13SBC,0,2022-03-25,/data/tiles/HLS.S30.T13SBC.2022084T175909.v2.0/,HLS.S30.T13SBC.2022084T175909.v2.0
T13SBC,1,2022-06-08,/data/tiles/HLS.S30.T13SBC.2022159T175921.v2.0/,HLS.S30.T13SBC.2022159T175921.v2.0
T13SBC,2,2022-09-18,/data/tiles/HLS.S30.T13SBC.2022261T175009.v2.0/,HLS.S30.T13SBC.2022261T175009.v2.0
T13SBD,0,2022-03-15,/data/tiles/HLS.S30.T13SBD.2022074T180019.v2.0/,HLS.S30.T13SBD.2022074T180019.v2.0
T13SBD,1,2022-06-13,/data/tiles/HLS.S30.T13SBD.2022164T175919.v2.0/,HLS.S30.T13SBD.2022164T175919.v2.0
T13SBD,2,2022-09-26,/data/tiles/HLS.S30.T13SBD.2022269T180121.v2.0/,HLS.S30.T13SBD.2022269T180121.v2.0
T13SBS,0,2022-03-02,/data/tiles/HLS.S30.T13SBS.2022061T175239.v2.0/,HLS.S30.T13SBS.2022061T175239.v2.0
T13SBS,1,2022-05-01,/data/tiles/HLS.S30.T13SBS.2022121T174859.v2.0/,HLS.S30.T13SBS.2022121T174859.v2.0
T13SBS,2,2022-06-15,/data/tiles/HLS.S30.T13SBS.2022166T174921.v2.0/,HLS.S30.T13SBS.2022166T174921.v2.0
T13SCB,0,2022-05-26,/data/tiles/HLS.S30.T13SCB.2022146T174921.v2.0/,HLS.S30.T13SCB.2022146T174921.v2.0
T13SCB,1,2022-05-31,/data/tiles/HLS.S30.T13SCB.2022151T174909.v2.0/,HLS.S30.T13SCB.2022151T174909.v2.0
T13SCB,2,2022-06-15,/data/tiles/HLS.S30.T13SCB.2022166T174921.v2.0/,HLS.S30.T13SCB.2022166T174921.v2.0
T13SCD,0,2022-04-21,/data/tiles/HLS.S30.T13SCD.2022111T174859.v2.0/,HLS.S30.T13SCD.2022111T174859.v2.0
